denom,cases,primary,pm25,pmcoarse,hs_orless,poverty
2565,4,0,8.3898650739249,10.8444414690336,38.3,6.9
5211,22,1,7.71966765009651,9.46319254112686,18.3,6
4,0,0,NA,NA,NA,NA
10,0,0,NA,NA,NA,NA
2866,8,0,8.15700731036298,9.70257898248294,11,6.2
1999,9,0,8.37116746933804,11.4163103514431,11.4,3.8
3233,6,0,8.11504132349594,10.7964143303529,27.4,3.4
3722,16,0,8.09210080725879,11.0891171920454,25.6,1.9
166,1,0,NA,NA,NA,NA
4191,11,0,6.64311654496734,10.2365301126303,27.6,5.9
70,0,0,NA,NA,NA,NA
245,0,0,NA,NA,NA,NA
165,0,0,NA,NA,NA,NA
304,1,0,NA,NA,NA,NA
277,1,0,NA,NA,NA,NA
279,6,0,NA,NA,NA,NA
170,0,0,NA,NA,NA,NA
154,0,0,NA,NA,NA,NA
115,0,0,13.6544258776529,11.5795463164602,78.5,45.3
477,1,0,14.1612766615549,15.8912855552849,68.1,16.4
1293,5,0,10.6140679067265,12.3456972135521,81.3,33.7
578,1,0,11.2242915435632,12.5586941111189,78.6,42.2
672,1,0,7.89043053106721,11.744450677734,50.8,11.3
192,1,0,13.6733927629901,11.4272101828418,74.4,29.7
100,0,0,9.58740228186835,10.9199105953027,54.5,37.7
65,0,0,8.91254904724816,10.7321683449291,44.8,0
1288,3,0,9.64107240668591,12.2333416893854,62.1,17.4
1565,5,0,13.8928917958095,13.9065462118102,71.1,22.7
4008,16,0,14.2127817141174,12.3307800530526,75.2,26.3
417,3,0,NA,NA,NA,NA
141,0,0,13.0452115772098,12.3274400544208,65.8,18.8
819,1,0,13.8239592453962,12.1523069368598,85.4,42.3
61,0,0,11.2242788852851,11.559249940414,100,NA
2293,5,0,11.636052931041,12.4530368690326,46.2,15.4
495,1,0,10.561321364112,10.3143664464748,24.7,0
978,1,0,13.0101731731306,13.7142955320441,73.7,32.7
87,0,0,12.8974966430451,12.2917135904309,58,4.2
862,2,0,10.0295683559995,10.9365337199852,49.9,3.4
71,0,0,10.2758118944066,10.80738596706,40.9,26.1
201,0,0,NA,NA,NA,NA
7917,10,0,13.2758667257233,13.3419445733604,47.3,11.9
369,0,0,NA,NA,NA,NA
403,2,0,11.6277086067723,12.9581987306897,90.7,47
458,0,0,12.6405559190804,13.2898844960701,77.4,15.1
24,0,0,NA,NA,NA,NA
604,0,0,8.20605567200788,11.0577168682479,43.8,3.4
117,0,0,12.0288318723076,12.3544713341612,79.8,13.8
2097,2,0,8.30293887068027,11.6992782744852,50.6,14.3
1281,1,0,13.2245635763017,13.2124953433922,87.6,29.7
446,0,0,12.8832827964441,12.4120823002792,58.5,14.5
259,1,0,9.64331240940351,12.4290001137653,50,19.9
124,0,0,10.9459171724247,11.3022723365817,41.1,22.5
2927,6,0,12.919963228315,13.3679641693558,43.4,11.7
1835,4,0,12.0999240276802,12.2822822413052,66.8,30.5
99,0,0,12.0687326499102,11.8103872974934,93.2,34.3
916,3,0,14.4799387067497,12.105050653348,80.4,27.6
42,0,0,12.5003801003609,12.1544337158906,65.3,1.6
282,1,0,9.82604806406329,9.96438795642514,77.3,21.5
123,1,0,9.33573310094567,10.3892973929775,53,15.3
190,1,0,6.13896956372618,11.4260847890084,55.9,0
433,0,0,13.773285456694,12.7834827765973,86,34.4
8106,15,1,11.5303213640426,11.96335126611,57.9,23
1061,3,0,13.6059291388701,14.2629926163622,85.1,37.7
70,0,0,9.92405959089869,10.6722513188995,46,0
234,1,0,13.8298651640118,12.2457509632773,87,32
1,0,0,9.12539383819046,10.2787199990185,100,NA
1807,11,0,14.6699345031592,11.7228447058735,70.5,16.4
1084,2,0,9.71438609490969,10.9950882695685,29.1,0
178,0,0,12.6389072639345,13.4243315765243,86.9,32.3
757,4,0,12.143985395997,12.2228052078998,69.3,32.5
2125,12,1,13.1727186397409,12.2837088870359,58.1,16.1
710,0,0,13.0527765120405,12.4313998729344,70.5,32.5
609,6,0,9.86837598361957,11.0428370765146,24.9,5.6
253,0,0,13.5444599332676,12.9721831284715,79.3,13.2
7318,5,1,13.5601021460983,13.9462495322732,59.5,14.9
339,1,0,NA,NA,NA,NA
32,0,0,13.8401213003317,10.9551141301232,62.5,26.9
7764,12,0,13.8411158621593,15.0538120257404,40.4,11.3
236,0,0,NA,NA,NA,NA
271,1,0,NA,NA,NA,NA
1858,4,0,14.1770848595681,11.7995786544545,77.1,23.5
639,1,0,6.93706504524117,11.7540326296596,54.7,27.7
1008,2,0,8.65387735881463,11.221710565253,37.3,28.6
1127,2,0,11.4224190502608,11.5352292457326,64,22.8
49,0,0,12.4235035389899,11.6078945578644,48.6,0
216,1,0,NA,NA,NA,NA
4752,8,0,13.2382626371057,13.731956370076,50.6,15.8
4451,4,0,12.3963241738034,12.5515764096284,43.7,13.4
2579,11,1,17.4258986207853,18.8941635542855,58.1,31.4
222,0,0,NA,NA,NA,NA
758,0,0,NA,NA,NA,NA
5483,13,0,16.824006318539,17.6268419811446,63.3,22.1
3334,8,0,16.4888486307202,17.341330497316,68.1,29.7
8145,15,1,11.6405126466937,12.1513241550297,51.2,16.2
6522,12,0,13.1752203554062,12.5089226776881,76.3,29.8
7526,31,3,13.8678829958596,12.8124582938454,52.7,18
8435,31,4,16.6545684094355,15.9767968468915,45,15.5
3678,3,0,13.3110012989783,11.0446048038551,29.2,7.2
4904,11,0,16.5142191522148,15.1224732307362,30.3,3.5
3328,6,0,12.7905405682968,11.6683496646283,54.8,10.4
2120,1,0,14.5473350179793,11.4962247416755,36.1,6.3
173,0,0,NA,NA,NA,NA
82,0,0,NA,NA,NA,NA
333,1,0,NA,NA,NA,NA
156,0,0,NA,NA,NA,NA
225,0,0,NA,NA,NA,NA
263,1,0,NA,NA,NA,NA
170,1,0,NA,NA,NA,NA
356,0,0,NA,NA,NA,NA
178,3,0,NA,NA,NA,NA
4355,29,0,6.3431679949459,11.7338736124841,23.3,6
2895,11,0,5.65195022265764,11.3518467161444,25.9,3.9
180,0,0,NA,NA,NA,NA
2474,10,0,5.97038423886324,11.3043030555429,43.1,6.5
448,0,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
14,0,0,NA,NA,NA,NA
225,0,0,NA,NA,NA,NA
6099,26,0,6.69958117015956,10.9234011071541,28.8,5.9
320,1,0,NA,NA,NA,NA
4401,17,0,6.61932208578632,11.955090372204,29.2,6.5
739,3,0,NA,NA,NA,NA
496,2,0,5.73613390625655,11.3086839650361,14.2,0
216,1,0,6.18143728631379,11.3353180742548,43.2,2.5
920,2,0,6.49186821636449,10.4387326481663,42.8,4.5
2168,7,0,5.38785638252257,11.286107265803,26,2
23,0,0,5.54893953240346,10.5939061493513,100,0
764,3,0,5.63874437427136,10.8789748745587,24.3,14.6
305,1,0,7.50232169486241,11.5051104982249,45.1,0
1718,8,0,6.59826417907474,13.9054416211329,38.8,8.1
796,1,0,5.6498907294123,11.4553274675993,69.2,16.7
5,0,0,NA,NA,NA,NA
7222,36,0,5.72036579411225,10.4102778327679,47.9,11.9
19,0,0,5.5252670884631,10.8694556917545,15.7,12.1
400,3,0,NA,NA,NA,NA
277,2,0,6.42604765657237,10.378256070347,39.1,14.6
242,0,0,7.45370850806305,10.0995168170746,25.3,5.6
2585,13,0,5.98541754636589,11.6393000142348,29,6.5
402,3,0,NA,NA,NA,NA
3619,15,0,6.14961719179689,11.3891268307063,38.1,7.1
852,3,0,5.90523437186887,11.6305906334139,55,9.2
6543,20,1,6.92347038851793,11.4047952294514,38.1,6.5
928,1,0,NA,NA,NA,NA
343,1,0,NA,NA,NA,NA
2061,5,0,6.14402304429021,12.3815724580431,24.1,1.2
77,1,0,7.13560641403211,11.6317700358205,77.1,7.3
467,1,0,7.80342998480891,11.5263407024918,51.5,11.2
97,1,0,4.90556218337083,10.505817188607,36.8,0
511,0,0,8.31553749879621,10.9717902949642,38.9,16.3
5100,28,0,7.09159279161381,10.8967587590559,47.7,11.1
7536,46,2,6.05335943244777,11.1608855787806,29.2,3.8
693,1,0,NA,NA,NA,NA
134,0,0,NA,NA,NA,NA
4475,26,0,6.1193543807404,11.6921183882725,71.1,18.4
1244,5,0,7.14201072131811,10.0577505584015,28.1,1.8
157,0,0,8.93045069831418,11.177289456844,49.3,17.4
1604,3,1,6.74746423645401,10.415892896683,27.8,0.9
224,0,0,NA,NA,NA,NA
1485,1,0,6.4957308717912,11.6127910617733,30.9,1.2
276,1,0,NA,NA,NA,NA
257,0,0,NA,NA,NA,NA
660,2,0,5.99865410856198,13.9226107014573,62.9,36.8
162,0,0,NA,NA,NA,NA
173,2,0,NA,NA,NA,NA
1366,3,0,5.05755002374615,12.9512497906907,50.2,21
1104,3,0,8.08977801660341,12.7599183656025,34.8,5.6
39,0,0,6.61722078278597,7.14997062950588,62.3,NA
400,1,0,6.8458087040463,9.05859793295682,35.9,4.1
2552,10,0,7.01295748273818,7.88315662283062,37.9,7.6
275,0,0,NA,NA,NA,NA
332,1,0,5.40127805724071,15.1375710167831,62.6,17
143,1,0,6.04983739724587,7.37190920863475,47.2,0
343,2,0,7.96711868977442,11.8738910455485,40.3,10.7
14,0,0,5.05266086873594,12.0155264524763,44,100
31,0,0,5.11663313617249,10.9694555300345,65,0
216,3,0,5.48089577797799,13.7943333509718,26.8,7.5
169,0,0,7.35138379737819,10.1076881488838,38.8,5.7
607,6,0,6.94157889797225,11.0950617707747,38,6.6
73,0,0,4.63894906194175,12.0261639253028,61.4,0
65,0,0,7.37904100667687,7.15527471068801,10.2,NA
30,0,0,6.01520426371792,11.5404914319536,25,0
111,0,0,8.80133901581946,12.246709052806,11.3,0
341,0,0,7.88915172400797,11.5642019444718,32.4,4
5515,33,0,6.99741295670349,16.0035415449752,48.5,21.8
7101,28,3,6.53347873945693,14.1718076935347,57.2,19.7
7137,26,0,6.97453283513021,12.870272546494,42.3,10.8
515,0,0,NA,NA,NA,NA
51,0,0,6.96373065607444,7.27329459179173,54.4,0
1,0,0,NA,NA,NA,NA
1646,8,0,8.0624735866884,14.0768354562307,64.2,11.7
330,0,0,7.78907960599332,11.983102074006,45.4,1.5
439,0,0,6.53754496160883,10.8692000021943,44.9,17.2
573,2,0,7.78837774507077,7.5464746470598,35.5,7
72,0,0,5.99132107232319,11.565516112497,30.8,0
5937,29,0,8.34237218513705,12.9537173525817,63.1,24.2
5591,10,0,7.56524542517626,14.4250422696158,31.3,5.2
2839,14,0,7.45155889153757,15.597637190359,57.4,11.5
393,1,0,8.22313048592223,12.1948275486448,41.6,8.1
26,0,0,4.75446046600459,11.5749402486207,0,0
4827,38,0,4.91295967201067,12.3968440005845,32.3,8.7
402,1,0,NA,NA,NA,NA
24,0,0,4.6286096096173,12.1470870904298,71.3,0
2111,11,0,7.19023803548415,13.5447714850852,53.7,18.7
5116,13,0,7.83257633630087,13.8689335576784,42.9,9
320,2,0,4.74414144610998,13.4531822478095,57.2,21
35,0,0,8.50058652681859,11.2532904373203,43.6,8.8
494,1,0,NA,NA,NA,NA
215,0,0,NA,NA,NA,NA
74,0,0,NA,NA,NA,NA
360,1,0,NA,NA,NA,NA
774,3,0,7.04840930893141,13.7409122593712,59.6,15.6
79,1,0,4.48917627944933,11.7696901997467,16.5,NA
101,0,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
559,1,0,9.78110340900243,7.35798617817881,44.1,0
737,2,0,10.4289930773295,8.27943419687969,34.4,1.3
60,0,0,10.2201021805705,10.0539498465107,62.8,26.3
297,0,0,9.33517360852762,7.14803043629431,20.7,4.3
21,0,0,9.73310404864967,7.61401668996014,12.6,4.4
153,0,0,12.5182889625738,11.1961512254013,66.7,0
3,0,0,NA,NA,NA,NA
102,1,0,10.344492559496,12.1335246580138,89,62.8
712,2,0,12.7204951461783,12.1561382660789,76.2,19.9
2045,8,0,11.2634655059649,9.68644836359184,60.6,15.4
5464,29,0,14.2604603917392,14.2866414157465,28.3,4.2
4975,23,2,15.0779858830668,16.3488817883767,43.5,15.5
511,1,0,NA,NA,NA,NA
3006,4,0,10.6186749700135,7.71915852248134,39.9,4
531,1,0,12.2635443048326,11.9685094735668,73.2,41.1
354,0,0,13.1057862986589,12.1025394368887,73.8,30.7
2757,9,0,12.6097687885008,12.166637037243,66.2,23.5
3390,11,0,11.9379099937564,9.81404578432652,21.4,2.1
1187,5,0,9.88340714979796,9.69807716866685,67.3,21.2
116,2,0,10.6978438469097,9.42773753256441,48.8,43.5
872,5,0,9.82723118444723,10.9547401081031,70.8,27.8
24,0,0,9.18733706220525,7.1791422405968,100,0
53,0,0,11.6578767269076,12.5622119956285,85.4,34.4
935,6,1,13.3311165340419,12.6113535046304,49,18.5
336,1,0,11.2702140864409,8.61924311537363,57.9,6.3
19,0,0,11.9005291774418,12.3191074672869,NA,NA
12,0,0,9.78440591044719,9.43762091971241,46,0
1984,9,0,11.9258001586609,11.7074648583666,65.9,22.2
2439,13,0,13.2017367959498,13.0925407557569,50.2,13.2
6,0,0,9.00490602476295,9.73977272800932,0,NA
9,0,0,8.8081837648622,8.12385211462515,38.4,0
4189,18,0,9.18187737737826,9.33353973757152,61.7,18.4
1820,14,0,12.001708510624,9.82261646126774,37.8,2.9
4426,28,0,11.6219224836467,10.3779750588159,55.5,14.7
4009,11,0,12.1208703294299,10.5570855060839,74,25.4
283,0,0,NA,NA,NA,NA
780,2,0,10.4263990198686,11.9820057301314,88.1,42.5
78,1,0,10.43068463679,9.94747282967891,80.5,0
2,0,0,NA,NA,NA,NA
868,7,0,10.1105643856314,7.61178938814031,32.9,6.4
2543,9,1,9.76265978582624,7.33945011642649,36.4,7.8
78,0,0,10.5874983304326,7.72867379425978,30.3,0
818,3,0,11.8938092616111,10.8794254073161,81.2,36.8
1029,2,0,11.2478275132936,10.7034065412203,76.2,30.2
1195,7,0,13.0647362520835,12.1930365852222,77.7,26.4
64,0,0,NA,NA,NA,NA
766,0,0,14.8559324049531,15.5612419115438,66.7,24.7
336,4,3,11.3303821153666,8.83507509461496,28.9,0
88,0,0,12.5855423758736,11.5611728381557,86.5,32.3
274,0,0,10.5150980037159,7.76783196928821,31,4.1
3733,6,0,12.3125024984171,11.2067655397054,54.5,19.1
688,3,0,12.4479169946746,12.5523473339028,73,24.2
4657,18,0,12.1743219686195,10.6360933554452,55.2,15
305,1,0,11.652754700972,12.0491975662637,86.6,42.6
35,0,0,NA,NA,NA,NA
3747,14,0,13.2390737099948,12.6014414668483,63.1,19.3
194,0,0,9.87614596416454,8.05224248152464,26,0
99,0,0,9.90640702371726,10.6736448756324,68.9,32.3
122,0,0,12.7104839911736,12.8559305182596,75.9,37.7
433,0,0,10.8498296995971,8.7528343423201,39.2,4.1
156,2,0,11.1633626488962,12.0238565472297,77.4,39.6
68,1,0,10.0662049936489,7.68056537702334,26.8,64
31,0,0,NA,NA,NA,NA
123,0,0,13.1838159267534,13.3142970541302,75.4,27.3
774,0,0,10.9949296867716,9.65565649663739,42.4,5.7
930,4,0,15.799457224362,18.150380727193,81,53.4
4182,26,0,15.591610328079,17.5743469041354,79.1,36.9
3578,22,0,15.5093217616284,17.195328904645802,63.1,31.3
4348,19,1,15.090941930944,16.1326872355403,34.4,16.9
4671,21,1,14.9677151276698,15.9272624756749,56.5,24
4459,17,1,12.6465282993417,11.6509563100075,70.8,35
33,0,0,NA,NA,NA,NA
30,0,0,NA,NA,NA,NA
25,0,0,NA,NA,NA,NA
4190,19,1,14.7010805253288,15.2388100687529,36.4,17.9
7427,26,0,14.1069160118629,13.8816626477359,22.8,4.2
27,0,0,NA,NA,NA,NA
19,0,0,NA,NA,NA,NA
22,0,0,NA,NA,NA,NA
24,0,0,NA,NA,NA,NA
28,0,0,NA,NA,NA,NA
18,0,0,NA,NA,NA,NA
5961,35,0,14.4752576915168,14.6747684060888,22,3.7
723,9,0,15.8553845742207,18.3474136440489,67.2,53.1
8126,28,0,13.9128578675236,13.7180454376769,47.5,14.6
987,4,0,12.5486742372248,11.194959709711,49.1,7.5
2,0,0,NA,NA,NA,NA
2532,8,0,13.4634315412464,12.9101952906873,74.1,29.1
5136,18,0,15.4706305949457,17.2660468617179,51.4,19.9
7046,36,0,14.3122975286226,14.5002583975326,48.1,18.9
2151,4,0,14.9986345300632,16.1013694111015,54.4,21.2
259,1,0,NA,NA,NA,NA
1241,8,0,13.2374070816819,11.977241483248,20.1,3.8
460,0,0,NA,NA,NA,NA
4,0,0,NA,NA,NA,NA
140,0,0,NA,NA,NA,NA
131,0,0,NA,NA,NA,NA
175,2,0,NA,NA,NA,NA
3,0,0,NA,NA,NA,NA
203,4,1,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
27,0,0,NA,NA,NA,NA
28,0,0,NA,NA,NA,NA
29,0,0,NA,NA,NA,NA
22,0,0,NA,NA,NA,NA
33,0,0,NA,NA,NA,NA
34,0,0,NA,NA,NA,NA
25,0,0,NA,NA,NA,NA
24,0,0,NA,NA,NA,NA
34,0,0,NA,NA,NA,NA
65,0,0,NA,NA,NA,NA
23,0,0,NA,NA,NA,NA
8,0,0,NA,NA,NA,NA
14,1,0,NA,NA,NA,NA
60,0,0,NA,NA,NA,NA
3850,46,0,5.09937480969022,12.0386875311372,44.6,13.9
596,1,0,NA,NA,NA,NA
3534,28,0,5.34790374811947,12.3882135685131,82.4,24.7
5781,66,0,5.33534750645627,11.901979041973,56.2,12.7
2716,18,0,5.25610520264223,10.8771176069571,46.3,7.1
2183,17,0,4.87100399977947,10.2448818379151,24.6,2.8
497,7,0,NA,NA,NA,NA
256,1,0,NA,NA,NA,NA
149,0,0,4.22323455060029,10.004702166025501,43.5,24.6
1696,13,0,4.18102712463812,10.2623230174115,17.1,5.5
581,0,0,NA,NA,NA,NA
3650,12,0,3.93049564534369,9.30658395707488,13.4,1.6
1344,8,0,4.2294688386409804,9.58204123719902,20.2,2.9
201,0,0,5.07896682387189,9.91825688528778,68.1,10.9
842,2,0,5.04292462987319,10.1528873377166,73.7,14.2
1175,8,0,4.85170026126002,10.1755671594436,72.7,13.9
24,0,0,5.09985203959293,10.4955004448421,17.8,15.8
1357,1,0,6.15556264006979,10.8868710081082,72,12.1
97,0,0,5.67258666393588,10.8658235090059,35.6,8.6
2820,15,0,4.84194771136054,10.956218214993,42.8,10.4
5021,40,0,4.32131529250625,10.4018644410803,19.9,4.4
397,0,0,NA,NA,NA,NA
20,0,0,4.52382092845176,11.6539062337814,11.1,NA
17,0,0,NA,NA,NA,NA
3307,19,0,4.46508151018582,10.9536606745853,21.6,3.4
1632,4,0,4.14855109459927,9.86709079585455,11.9,8.5
40,5,0,6.36897297725882,11.022810747273,59.4,18.6
3428,13,1,4.45511634541796,10.2768183065275,46.3,9.9
1317,13,0,5.12639593808406,10.2279324399706,71.7,14.9
109,0,0,4.88545145796959,11.247482572844,22.7,0
4125,9,0,7.24202886495099,7.98001679820335,17,2.2
529,0,0,7.03410426659246,7.61058656558987,25.9,0
6679,9,0,6.96092049334452,7.60845625704111,16.9,4.4
224,1,0,NA,NA,NA,NA
6499,16,0,7.0613129730617,8.11477715782492,42.2,5.7
9170,31,0,7.08383076881131,8.73428821361044,31.8,4.4
40,1,0,NA,NA,NA,NA
160,0,0,NA,NA,NA,NA
540,3,0,NA,NA,NA,NA
2316,4,0,5.96849365133754,6.57031364447793,31.2,4.7
200,0,0,5.70117249735674,6.5183191055155,15.5,0
22,0,0,5.48365180010696,6.30145153718596,0,0
4324,17,1,6.84769785164277,7.45272531520175,7.5,1.9
188,1,0,NA,NA,NA,NA
4439,14,0,7.49236477685155,8.63602728445192,7.8,1.2
5599,19,1,7.61050845122161,8.08521106314864,17,3.8
293,0,0,NA,NA,NA,NA
1568,6,0,7.28753981454656,7.83076158688689,7.9,2.8
1663,3,0,6.62448835733005,7.00461118189237,6,0
4304,17,0,7.10632106571551,8.19368968871053,29.7,4.3
23,0,0,NA,NA,NA,NA
367,0,0,6.06486061685357,6.93816851366668,16.3,0
373,0,0,6.20023479266757,7.61622793806648,29.9,3.9
93,1,0,NA,NA,NA,NA
3858,16,0,7.99747534742386,9.42758161936481,20.6,4.6
1265,4,0,8.34342147260523,10.2152485486545,21.1,6.1
121,0,0,NA,NA,NA,NA
3167,18,0,8.1441354134484,9.06395862873759,20.5,2.9
5453,18,3,6.42942626256395,7.22442039912571,25.3,2.3
206,1,0,5.21997120179144,6.8080245239831,40.7,7.8
4623,14,0,7.41062586460126,8.25768317204649,33.5,6
4296,17,1,6.25273446420821,6.55701456831389,20,2.8
2595,0,0,7.70413748097418,8.40353494640246,62.9,15.7
272,0,0,NA,NA,NA,NA
1258,1,0,7.43983663845586,7.60060624301944,8.7,2.9
5973,13,0,7.03064511512294,8.34306806426172,33,5.5
4677,14,1,7.37443300297746,8.08727478442498,15.5,2.3
41,0,0,5.56423144207069,6.51126746176015,73.6,0
9258,16,0,7.2035022877335,8.29423310935722,38.4,3.4
160,0,0,NA,NA,NA,NA
1437,6,0,8.79135087707436,10.7217550295991,32.5,9.3
4487,7,0,8.61827485492932,10.5013671435547,20.8,3.5
7430,22,0,8.19740144449008,10.0109251055756,14.9,3.4
158,0,0,NA,NA,NA,NA
2809,10,1,8.66476930930649,9.96192696000553,32.2,2.5
47,0,0,NA,NA,NA,NA
5136,14,0,7.94068436999552,9.78902130360173,41.7,13.1
6175,17,1,8.06089290926861,10.1109477985026,36.1,12.7
265,0,0,7.75471502620654,8.91307785172383,53.2,11.5
418,1,0,7.77972820339648,9.0648577583777,5.7,4.9
5,0,0,NA,NA,NA,NA
2829,3,0,7.88789771503226,9.386428194554,15.7,7.5
3221,11,0,7.8170530394374,9.0666806831807,46.1,19.7
9387,30,3,7.7020131401296,9.3004539511366,23.2,10.9
7799,13,0,7.76409735113361,9.19647644489278,32,7.8
998,0,0,7.41443652791538,7.98467788306503,22.8,5.4
12775,36,1,7.57216293319266,9.15566035100695,49.7,6.6
3966,6,0,7.53640960492049,8.69831705489057,9.3,4.4
5813,27,0,7.55746763616529,8.84326581710937,17.9,6.2
8480,18,1,7.26332287530013,8.88171695135531,31.5,4.6
3400,24,1,7.41735219160142,8.51504595868147,11.7,3.7
5955,10,0,7.31415568702841,8.629392085217,19.5,4.3
168,0,0,NA,NA,NA,NA
16,0,0,NA,NA,NA,NA
7642,12,0,6.9189349412793,7.97881569856428,22.7,4.9
8848,22,0,7.23633825985716,8.75232191079076,24.2,4.7
3103,10,0,7.4726933583098,8.91880026000175,8.5,2.6
4614,8,0,7.53455845694083,8.28053325569906,54.6,19.9
12,0,0,NA,NA,NA,NA
105,0,0,NA,NA,NA,NA
3893,11,0,7.28841554461994,8.56704061390826,12.9,1
67,0,0,7.31910959676095,8.45217007762802,NA,NA
133,0,0,6.90029468556784,7.87578215454298,6.4,4.5
89,0,0,7.21565980681412,7.32358358909066,26.7,27
4301,8,0,7.32339068638888,8.36147762504535,15.6,3.8
4286,11,2,7.0087424490871,8.30206661576322,27.1,7.2
5931,25,1,7.32668641276838,7.87247510198466,42.3,15.4
6413,28,0,7.60330156698476,8.87331766779882,56.6,11.3
1,0,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
169,0,0,NA,NA,NA,NA
75,0,0,NA,NA,NA,NA
1392,3,0,NA,NA,NA,NA
2,0,0,NA,NA,NA,NA
6,0,0,NA,NA,NA,NA
61,0,0,NA,NA,NA,NA
154,1,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
282,0,0,7.53941648393662,8.28041099359581,18.8,0
101,0,0,NA,NA,NA,NA
3,0,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
2,0,0,NA,NA,NA,NA
155,0,0,NA,NA,NA,NA
12,0,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
190,0,0,NA,NA,NA,NA
4,0,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
2,0,0,NA,NA,NA,NA
2,0,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
2,0,0,NA,NA,NA,NA
1,0,0,NA,NA,NA,NA
3196,8,1,7.71647076560845,8.3441014783622,5.3,3.7
171,0,0,NA,NA,NA,NA
4910,9,0,7.83703995832143,8.26421027691932,38.3,9.5
822,5,0,6.95641396696053,7.5571099265285,4,0.9
630,2,0,7.296200722575,7.86198044851546,4.2,3.2
4149,11,0,7.84450788495676,8.89271290568671,10.5,2.7
47,0,0,NA,NA,NA,NA
4649,16,0,7.39694237004672,8.05864663236129,43.1,4.6
5469,11,0,7.23288809586161,8.15533599214194,16.7,4
6159,18,0,7.53663925505269,8.62098259371968,23.1,2.9
4943,15,1,7.53175327438922,7.84694018508481,13.6,2.6
8758,38,1,7.93682658190605,7.90953595208746,26.8,9
2358,14,0,7.91320467426853,7.52430795611962,18.7,2.8
2196,14,0,6.95434718856661,7.01706994107392,34.5,4
1766,12,0,9.36172532237984,5.76073866276662,26.6,5.9
2417,6,0,8.6294947058027,5.62762480899192,9.1,1.5
2971,16,0,8.49160383483076,6.40228729103753,8.8,4.9
423,0,0,4.96730705989919,6.33135958077117,18,5.9
8180,16,0,9.65517792580204,7.5275596144416,49.6,13.2
4206,10,0,7.64448764459593,6.81939083037223,20.9,3.9
683,1,0,8.77399899540907,5.52157569827336,56.6,6.5
22,4,1,8.05629134755619,5.70406866708973,34,0
7421,21,0,9.16192711786451,5.7979360083198,32.3,5.8
191,3,0,9.32972050260473,5.72399292381231,38.8,4.8
1469,5,0,4.34908501731746,6.74580070122839,33.8,6.6
31,0,0,7.76267321112002,6.27416132156648,11.7,0
2178,6,1,8.64790580132894,5.71093332640172,22,2
4166,29,1,9.06666249872809,7.54213227574652,27.9,8.5
2592,14,0,9.11505728515156,7.82524034484902,35.8,5.7
3512,15,0,9.22516441319131,8.63671802263941,54.9,14.2
6663,42,1,9.16793923223754,7.345168550275,28.5,3.6
118,0,0,NA,NA,NA,NA
5000,36,0,8.96534134239915,8.04781028595837,20.6,4.2
158,2,0,NA,NA,NA,NA
566,0,0,7.60027155282127,7.51095148116048,33.7,11
5690,22,1,8.7065385496974,6.3236765134829,12.3,3.1
8,0,0,NA,NA,NA,NA
275,3,0,8.53460479666346,5.88084332438757,13.5,0
4,0,0,NA,NA,NA,NA
4836,12,0,7.65727537191655,7.63667584673576,17.9,4.8
3455,18,0,9.77236765967209,7.25443153416377,32.1,5.8
9439,26,2,7.88833471857189,7.37645754833774,46.5,12.1
4699,8,0,7.11915152279801,6.44040926059099,25.9,2.2
62,0,0,7.82611173900753,6.72702387198663,18.9,4.7
8042,24,0,8.8980521876591,7.95856554955592,33.3,3.8
168,0,0,NA,NA,NA,NA
6173,29,0,9.04924947911483,8.79573537589973,38.4,3.6
5476,27,3,8.55964182884502,7.0712779555009,16.7,2.1
137,6,0,NA,NA,NA,NA
6935,43,1,8.9495533497997,8.12564639113364,50.3,10.8
1566,4,0,8.54972759171942,6.95933070471223,26.4,6.4
79,0,0,NA,NA,NA,NA
7993,41,3,9.09150990754951,8.60518700738264,53.6,9.3
4353,22,2,7.89529804924111,6.76983967020633,47.1,4.5
7020,57,0,8.62506810424738,7.26731269775282,34.2,7
2913,10,0,7.61151031919186,7.64341783372361,21.2,3.4
182,0,0,8.97089642227817,5.60617549891183,37.5,0
5178,39,1,8.124410197937,6.62137694062364,10.8,1.3
6582,19,0,8.74288775253982,6.15233255071088,24.5,3.6
3656,14,0,9.27117181740682,6.11883839572407,31.8,5.2
1847,12,0,8.14545772160782,5.72532492569891,17.9,1
7691,27,0,7.90001691285249,6.82291965313866,32,5.3
3293,9,0,8.29630206047615,7.61613943319466,23.5,4.1
3189,11,0,7.90374304026824,5.96303970280157,7.5,3.1
38,0,0,NA,NA,NA,NA
12800,79,1,5.81722173404594,6.15073194091207,40.5,7.3
3612,23,0,6.45347739217278,6.74798220830814,42,8.6
